Time,x,y,Ux,Uy,p,,
0.2,0.045,0.045,-0.18632,0.04224,-0.0065415,,
0.2,0.05,0.045,-0.19116,0.0047237,0.014897,,
0.2,0.055,0.045,-0.18997,-0.03361,0.037589,,
0.2,0.06,0.045,-0.18253,-0.070661,0.06055,,
0.2,0.065,0.045,-0.16872,-0.10403,0.082517,,
0.2,0.07,0.045,-0.14865,-0.13092,0.1019,,
0.2,0.075,0.045,-0.12292,-0.14814,0.11683,,
0.2,0.08,0.045,-0.092908,-0.15236,0.12535,,
0.2,0.085,0.045,-0.061055,-0.14054,0.12565,,
0.2,0.09,0.045,-0.031478,-0.11063,0.11458,,
0.2,0.095,0.045,-0.01055,-0.062732,0.088667,,
0.2,0.1,0.045,0,0,0.071686,,
0.2,0,0.05,0,0,-0.05025,,
0.2,0.005,0.05,-0.011191,0.076349,-0.067239,,
0.2,0.01,0.05,-0.032525,0.1312,-0.092548,,
0.2,0.015,0.05,-0.061958,0.1638,-0.10258,,
0.2,0.02,0.05,-0.093164,0.17617,-0.10212,,
0.2,0.025,0.05,-0.1225,0.17164,-0.094772,,
0.2,0.03,0.05,-0.14806,0.15375,-0.081962,,
0.2,0.035,0.05,-0.16886,0.12574,-0.06475,,
0.2,0.04,0.05,-0.1845,0.09041,-0.043971,,
0.2,0.045,0.05,-0.19486,0.050083,-0.020253,,
0.2,0.05,0.05,-0.19987,0.0067793,0.0058318,,
0.2,0.055,0.05,-0.19936,-0.037579,0.033608,,
0.2,0.06,0.05,-0.19303,-0.080909,0.062157,,
0.2,0.065,0.05,-0.18049,-0.12072,0.090193,,
0.2,0.07,0.05,-0.16141,-0.15389,0.11596,,
0.2,0.075,0.05,-0.13589,-0.17659,0.13719,,
0.2,0.08,0.05,-0.1048,-0.18444,0.15137,,
0.2,0.085,0.05,-0.070364,-0.17294,0.15584,,
0.2,0.09,0.05,-0.037094,-0.13848,0.14615,,
0.2,0.095,0.05,-0.012744,-0.079854,0.11737,,
0.2,0.1,0.05,0,0,0.09776,,
0.2,0,0.055,0,0,-0.094014,,
0.2,0.005,0.055,-0.013128,0.093785,-0.11299,,
0.2,0.01,0.055,-0.037095,0.15872,-0.14004,,
0.2,0.015,0.055,-0.068878,0.19513,-0.14814,,
0.2,0.02,0.055,-0.10107,0.20686,-0.14374,,
0.2,0.025,0.055,-0.12991,0.19902,-0.13166,,
0.2,0.03,0.055,-0.15393,0.1765,-0.11387,,
0.2,0.035,0.055,-0.17274,0.14341,-0.091627,,
0.2,0.04,0.055,-0.18654,0.10296,-0.06581,,
0.2,0.045,0.055,-0.19568,0.057583,-0.036935,,
0.2,0.05,0.055,-0.20041,0.0092112,-0.0053867,,
0.2,0.055,0.055,-0.20071,-0.040443,0.02837,,
0.2,0.06,0.055,-0.19621,-0.089515,0.063601,,
0.2,0.065,0.055,-0.18621,-0.13562,0.099117,,
0.2,0.07,0.055,-0.16983,-0.1755,0.13308,,
0.2,0.075,0.055,-0.14641,-0.20475,0.16287,,
0.2,0.08,0.055,-0.116,-0.21779,0.18528,,
0.2,0.085,0.055,-0.080179,-0.20825,0.19657,,
0.2,0.09,0.055,-0.043582,-0.17013,0.19036,,
0.2,0.095,0.055,-0.015494,-0.10003,0.15945,,
0.2,0.1,0.055,0,0,0.1371,,
0.2,0,0.06,0,0,-0.15399,,
0.2,0.005,0.06,-0.015676,0.11373,-0.17488,,
0.2,0.01,0.06,-0.042457,0.18885,-0.20259,,
0.2,0.015,0.06,-0.075889,0.22768,-0.20637,,
0.2,0.02,0.06,-0.10742,0.237,-0.19537,,
0.2,0.025,0.06,-0.13353,0.22442,-0.17621,,
0.2,0.03,0.06,-0.15361,0.1965,-0.15153,,
0.2,0.035,0.06,-0.16822,0.15828,-0.12283,,
0.2,0.04,0.06,-0.17834,0.11328,-0.090918,,
0.2,0.045,0.06,-0.18497,0.063913,-0.056078,,
0.2,0.05,0.06,-0.18877,0.011797,-0.01837,,
0.2,0.055,0.06,-0.18992,-0.041772,0.022112,,
0.2,0.06,0.06,-0.18803,-0.095389,0.064995,,
0.2,0.065,0.06,-0.18208,-0.14705,0.10937,,
0.2,0.07,0.06,-0.17061,-0.19364,0.15351,,
0.2,0.075,0.06,-0.15197,-0.23039,0.19457,,
0.2,0.08,0.06,-0.12496,-0.25051,0.22864,,
0.2,0.085,0.06,-0.08992,-0.24535,0.25063,,
0.2,0.09,0.06,-0.051018,-0.20549,0.25139,,
0.2,0.095,0.06,-0.019026,-0.12376,0.22005,,
0.2,0.1,0.06,0,0,0.1952,,
0.2,0,0.065,0,0,-0.23627,,
0.2,0.005,0.065,-0.01924,0.1367,-0.25851,,
0.2,0.01,0.065,-0.048913,0.22124,-0.2843,,
0.2,0.015,0.065,-0.082561,0.25992,-0.27948,,
0.2,0.02,0.065,-0.11069,0.26419,-0.25764,,
0.2,0.025,0.065,-0.13076,0.24507,-0.22798,,
0.2,0.03,0.065,-0.14361,0.21106,-0.19391,,
0.2,0.035,0.065,-0.15113,0.16803,-0.15704,,
0.2,0.04,0.065,-0.15532,0.11962,-0.11794,,
0.2,0.045,0.065,-0.15786,0.06796,-0.076468,,
0.2,0.05,0.065,-0.15986,0.014142,-0.032146,,
0.2,0.055,0.065,-0.16176,-0.04118,0.015507,,
0.2,0.06,0.065,-0.1632,-0.097315,0.066718,,
0.2,0.065,0.065,-0.16298,-0.15296,0.12114,,
0.2,0.07,0.065,-0.15904,-0.20553,0.17746,,
0.2,0.075,0.065,-0.14866,-0.2503,0.23293,,
0.2,0.08,0.065,-0.12901,-0.27956,0.28312,,
0.2,0.085,0.065,-0.098348,-0.28211,0.32143,,
0.2,0.09,0.065,-0.059336,-0.2439,0.33497,,
0.2,0.095,0.065,-0.023676,-0.15159,0.30706,,
0.2,0.1,0.065,0,0,0.2808,,
0.2,0,0.07,0,0,-0.35161,,
0.2,0.005,0.07,-0.024428,0.16341,-0.37303,,
0.2,0.01,0.07,-0.056619,0.25496,-0.39076,,
0.2,0.015,0.07,-0.087602,0.28913,-0.36954,,
0.2,0.02,0.07,-0.10791,0.28471,-0.33021,,
0.2,0.025,0.07,-0.11722,0.2571,-0.28523,,
0.2,0.03,0.07,-0.11866,0.2167,-0.23862,,
0.2,0.035,0.07,-0.11577,0.16984,-0.19171,,
0.2,0.04,0.07,-0.11156,0.11992,-0.14448,,
0.2,0.045,0.07,-0.10835,0.068406,-0.096024,,
0.2,0.05,0.07,-0.10761,0.015688,-0.045075,,
0.2,0.055,0.07,-0.11,-0.038412,0.0096909,,
0.2,0.06,0.07,-0.11531,-0.094111,0.069379,,
0.2,0.065,0.07,-0.12231,-0.15111,0.13457,,
0.2,0.07,0.07,-0.12862,-0.20781,0.20485,,
0.2,0.075,0.07,-0.13061,-0.26021,0.27813,,
0.2,0.08,0.07,-0.12359,-0.30036,0.35007,,
0.2,0.085,0.07,-0.1029,-0.31477,0.41282,,
0.2,0.09,0.07,-0.067995,-0.28366,0.44896,,
0.2,0.095,0.07,-0.029852,-0.18398,0.43295,,
0.2,0.1,0.07,0,0,0.4086,,
0.2,0,0.075,0,0,-0.51989,,
0.2,0.005,0.075,-0.031837,0.19459,-0.53403,,
0.2,0.01,0.075,-0.064783,0.2877,-0.52933,,
0.2,0.015,0.075,-0.08746,0.31056,-0.47773,,
0.2,0.02,0.075,-0.09306,0.2931,-0.41082,,
0.2,0.025,0.075,-0.08547,0.2555,-0.34418,,
0.2,0.03,0.075,-0.070858,0.20941,-0.28143,,
0.2,0.035,0.075,-0.054353,0.1608,-0.22281,,
0.2,0.04,0.075,-0.039711,0.11215,-0.167,,
0.2,0.045,0.075,-0.029478,0.063991,-0.11186,,
0.2,0.05,0.075,-0.02523,0.015809,-0.054983,,
0.2,0.055,0.075,-0.027738,-0.033437,0.0060637,,
0.2,0.06,0.075,-0.037005,-0.084917,0.073561,,
0.2,0.065,0.075,-0.052102,-0.13949,0.14943,,
0.2,0.07,0.075,-0.070819,-0.197,0.2348,,
0.2,0.075,0.075,-0.089189,-0.25499,0.32921,,
0.2,0.08,0.075,-0.10104,-0.30654,0.42966,,
0.2,0.085,0.075,-0.098296,-0.3371,0.52828,,
0.2,0.09,0.075,-0.074987,-0.32103,0.60348,,
0.2,0.095,0.075,-0.037667,-0.221,0.61755,,
0.2,0.1,0.075,0,0,0.60388,,
0.2,0,0.08,0,0,-0.7782,,
0.2,0.005,0.08,-0.040886,0.23057,-0.7679,,
0.2,0.01,0.08,-0.06917,0.31399,-0.7089,,
0.2,0.015,0.08,-0.073079,0.31598,-0.60312,,
0.2,0.02,0.08,-0.054227,0.28162,-0.49443,,
0.2,0.025,0.08,-0.023036,0.23444,-0.39847,,
0.2,0.03,0.08,0.011428,0.18536,-0.31623,,
0.2,0.035,0.08,0.043272,0.1386,-0.24508,,
0.2,0.04,0.08,0.068919,0.09503,-0.18129,,
0.2,0.045,0.08,0.086283,0.053967,-0.12082,,
0.2,0.05,0.08,0.094167,0.014023,-0.059731,,
0.2,0.055,0.08,0.091906,-0.026529,0.0057412,,
0.2,0.06,0.08,0.079252,-0.069589,0.079293,,
0.2,0.065,0.08,0.056506,-0.11705,0.16458,,
0.2,0.07,0.08,0.024977,-0.17035,0.26503,,
0.2,0.075,0.08,-0.012173,-0.22939,0.38327,,
0.2,0.08,0.08,-0.048655,-0.29,0.5198,,
0.2,0.085,0.08,-0.07379,-0.33936,0.66953,,
0.2,0.09,0.08,-0.074275,-0.34842,0.81028,,
0.2,0.095,0.08,-0.045472,-0.26156,0.89197,,
0.2,0.1,0.08,0,0,0.90994,,
0.2,0,0.085,0,0,-1.2061,,
0.2,0.005,0.085,-0.04543,0.2686,-1.1243,,
0.2,0.01,0.085,-0.055476,0.32135,-0.93683,,
0.2,0.015,0.085,-0.02321,0.29184,-0.73788,,
0.2,0.02,0.085,0.031103,0.24066,-0.57025,,
0.2,0.025,0.085,0.090038,0.18872,-0.43797,,
0.2,0.03,0.085,0.14428,0.14254,-0.33477,,
0.2,0.035,0.085,0.18942,0.10306,-0.2525,,
0.2,0.04,0.085,0.22355,0.069073,-0.18328,,
0.2,0.045,0.085,0.24598,0.038788,-0.12043,,
0.2,0.05,0.085,0.25642,0.010301,-0.058229,,
0.2,0.055,0.085,0.25461,-0.018338,0.008479,,
0.2,0.06,0.085,0.24008,-0.049227,0.084852,,
0.2,0.065,0.085,0.21229,-0.084743,0.17651,,
0.2,0.07,0.085,0.17096,-0.12753,0.28996,,
0.2,0.075,0.085,0.11694,-0.17996,0.43272,,
0.2,0.08,0.085,0.054,-0.24224,0.61203,,
0.2,0.085,0.085,-0.0082085,-0.30764,0.83098,,
0.2,0.09,0.085,-0.049903,-0.35112,1.0798,,
0.2,0.095,0.085,-0.045276,-0.3003,1.3115,,
0.2,0.1,0.085,0,0,1.4138,,
0.2,0,0.09,0,0,-2.008,,
0.2,0.005,0.09,-0.015656,0.28794,-1.7133,,
0.2,0.01,0.09,0.019015,0.28555,-1.2005,,
0.2,0.015,0.09,0.10803,0.22377,-0.84181,,
0.2,0.02,0.09,0.20173,0.16593,-0.60384,,
0.2,0.025,0.09,0.28232,0.12032,-0.43817,,
0.2,0.03,0.09,0.3471,0.085696,-0.32105,,
0.2,0.035,0.09,0.39653,0.05934,-0.23537,,
0.2,0.04,0.09,0.43183,0.03857,-0.16779,,
0.2,0.045,0.09,0.45424,0.021203,-0.10876,,
0.2,0.05,0.09,0.46461,0.0054936,-0.051151,,
0.2,0.055,0.09,0.46316,-0.010099,0.011113,,
0.2,0.06,0.09,0.44942,-0.027184,0.084111,,
0.2,0.065,0.09,0.42212,-0.047751,0.17501,,
0.2,0.07,0.09,0.37926,-0.074518,0.29345,,
0.2,0.075,0.09,0.3185,-0.11119,0.45315,,
0.2,0.08,0.09,0.23794,-0.16205,0.67209,,
0.2,0.085,0.09,0.13882,-0.22967,0.97339,,
0.2,0.09,0.09,0.039179,-0.30394,1.4027,,
0.2,0.095,0.09,-0.0058826,-0.31197,1.9923,,
0.2,0.1,0.09,0,0,2.3272,,
0.2,0,0.095,0,0,-3.4531,,
0.2,0.005,0.095,0.18094,0.21261,-2.6454,,
0.2,0.01,0.095,0.27813,0.17738,-1.4233,,
0.2,0.015,0.095,0.40886,0.11856,-0.82303,,
0.2,0.02,0.095,0.5118,0.077488,-0.53193,,
0.2,0.025,0.095,0.58394,0.050943,-0.36146,,
0.2,0.03,0.095,0.63493,0.033616,-0.25422,,
0.2,0.035,0.095,0.67075,0.02196,-0.183,,
0.2,0.04,0.095,0.6949,0.013654,-0.13025,,
0.2,0.045,0.095,0.70961,0.0072146,-0.08518,,
0.2,0.05,0.095,0.71617,0.0016602,-0.040746,,
0.2,0.055,0.095,0.71502,-0.003763,0.0086443,,
0.2,0.06,0.095,0.70583,-0.0098107,0.068581,,
0.2,0.065,0.095,0.68739,-0.017485,0.1461,,
0.2,0.07,0.095,0.65727,-0.028387,0.25194,,
0.2,0.075,0.095,0.6115,-0.045236,0.40433,,
0.2,0.08,0.095,0.54311,-0.072544,0.63368,,
0.2,0.085,0.095,0.44041,-0.11702,1.0017,,
0.2,0.09,0.095,0.30359,-0.18214,1.6962,,
0.2,0.095,0.095,0.19606,-0.22225,3.0238,,
0.2,0.1,0.095,0,0,3.8863,,
0.2,0,0.1,0.5,0,-4.3667,,
0.2,0.005,0.1,1,0,-3.2056,,
0.2,0.01,0.1,1,0,-1.5091,,
0.2,0.015,0.1,1,0,-0.76836,,
0.2,0.02,0.1,1,0,-0.46051,,
0.2,0.025,0.1,1,0,-0.299,,
0.2,0.03,0.1,1,0,-0.20514,,
0.2,0.035,0.1,1,0,-0.14695,,
0.2,0.04,0.1,1,0,-0.10563,,
0.2,0.045,0.1,1,0,-0.070488,,
0.2,0.05,0.1,1,0,-0.035071,,
0.2,0.055,0.1,1,0,0.0055166,,
0.2,0.06,0.1,1,0,0.056149,,
0.2,0.065,0.1,1,0,0.12318,,
0.2,0.07,0.1,1,0,0.21708,,
0.2,0.075,0.1,1,0,0.35726,,
0.2,0.08,0.1,1,0,0.58016,,
0.2,0.085,0.1,1,0,0.97197,,
0.2,0.09,0.1,1,0,1.8184,,
0.2,0.095,0.1,1,0,3.6298,,
0.2,0.1,0.1,0.5,0,4.8485,,
0.2,0,0,0,0,3.53E-07,,0.01
0.2,0.005,0,0,0,-0.002913,,0.01
0.2,0.01,0,0,0,-0.0093934,,0.01
0.2,0.015,0,0,0,-0.015685,,0.01
0.2,0.02,0,0,0,-0.019416,,0.01
0.2,0.025,0,0,0,-0.019326,,0.01
0.2,0.03,0,0,0,-0.014997,,0.01
0.2,0.035,0,0,0,-0.0066202,,0.01
0.2,0.04,0,0,0,0.0051833,,0.01
0.2,0.045,0,0,0,0.019497,,0.01
0.2,0.05,0,0,0,0.035197,,0.01
0.2,0.055,0,0,0,0.05103,,0.01
0.2,0.06,0,0,0,0.065694,,0.01
0.2,0.065,0,0,0,0.077935,,0.01
0.2,0.07,0,0,0,0.086671,,0.01
0.2,0.075,0,0,0,0.09115,,0.01
0.2,0.08,0,0,0,0.091139,,0.01
0.2,0.085,0,0,0,0.087131,,0.01
0.2,0.09,0,0,0,0.080562,,0.01
0.2,0.095,0,0,0,0.073977,,0.01
0.2,0.1,0,0,0,0.071071,,0.01
0.2,0,0.005,0,0,0.0028871,,0.01
0.2,0.005,0.005,-0.00032337,0.00033427,-6.86E-05,,0.01
0.2,0.01,0.005,-0.0020842,0.0014842,-0.0062036,,0.01
0.2,0.015,0.005,-0.0055154,0.0025246,-0.011679,,0.01
0.2,0.02,0.005,-0.010114,0.003176,-0.014742,,0.01
0.2,0.025,0.005,-0.015279,0.0034015,-0.014419,,0.01
0.2,0.03,0.005,-0.020428,0.0032367,-0.010346,,0.01
0.2,0.035,0.005,-0.025036,0.0027446,-0.0026815,,0.01
0.2,0.04,0.005,-0.028675,0.0019981,0.0080378,,0.01
0.2,0.045,0.005,-0.031023,0.0010731,0.021003,,0.01
0.2,0.05,0.005,-0.031872,4.83E-05,0.035214,,0.01
0.2,0.055,0.005,-0.031138,-0.00099308,0.049548,,0.01
0.2,0.06,0.005,-0.028864,-0.0019616,0.062838,,0.01
0.2,0.065,0.005,-0.025231,-0.0027623,0.073964,,0.01
0.2,0.07,0.005,-0.02056,-0.0032981,0.081965,,0.01
0.2,0.075,0.005,-0.015307,-0.0034779,0.086182,,0.01
0.2,0.08,0.005,-0.010041,-0.0032318,0.086416,,0.01
0.2,0.085,0.005,-0.00539,-0.0025339,0.083098,,0.01
0.2,0.09,0.005,-0.0019735,-0.0014484,0.077365,,0.01
0.2,0.095,0.005,-0.00026782,-0.00028992,0.071139,,0.01
0.2,0.1,0.005,0,0,0.068198,,0.01
0.2,0,0.01,0,0,0.0095487,,0.01
0.2,0.005,0.01,-0.0014815,0.0020753,0.0059753,,0.01
0.2,0.01,0.01,-0.0053988,0.0053039,-0.00050009,,0.01
0.2,0.015,0.01,-0.011993,0.0080681,-0.0051923,,0.01
0.2,0.02,0.01,-0.020334,0.0097793,-0.0074581,,0.01
0.2,0.025,0.01,-0.029458,0.010318,-0.0068891,,0.01
0.2,0.03,0.01,-0.038438,0.0097529,-0.0032622,,0.01
0.2,0.035,0.01,-0.046422,0.0082409,0.0032874,,0.01
0.2,0.04,0.01,-0.0527,0.0059824,0.01233,,0.01
0.2,0.045,0.01,-0.056739,0.0031978,0.023218,,0.01
0.2,0.05,0.01,-0.058192,0.00012161,0.035144,,0.01
0.2,0.055,0.01,-0.056922,-0.0029968,0.047191,,0.01
0.2,0.06,0.01,-0.053005,-0.0058927,0.0584,,0.01
0.2,0.065,0.01,-0.046744,-0.0082903,0.067847,,0.01
0.2,0.07,0.01,-0.038671,-0.0099153,0.07474,,0.01
0.2,0.075,0.01,-0.029534,-0.010521,0.078527,,0.01
0.2,0.08,0.01,-0.020249,-0.0099317,0.079027,,0.01
0.2,0.085,0.01,-0.011814,-0.0081019,0.076516,,0.01
0.2,0.09,0.01,-0.0052277,-0.0052179,0.071559,,0.01
0.2,0.095,0.01,-0.0013898,-0.0019573,0.064991,,0.01
0.2,0.1,0.01,0,0,0.061436,,0.01
0.2,0,0.015,0,0,0.016724,,0.01
0.2,0.005,0.015,-0.0027136,0.00563,0.01179,,0.01
0.2,0.01,0.015,-0.0088195,0.012021,0.0034832,,0.01
0.2,0.015,0.015,-0.018442,0.017181,-0.0017188,,0.01
0.2,0.02,0.015,-0.030152,0.020279,-0.0040228,,0.01
0.2,0.025,0.015,-0.042671,0.021122,-0.0035354,,0.01
0.2,0.03,0.015,-0.054821,0.019828,-0.00020216,,0.01
0.2,0.035,0.015,-0.065535,0.016687,0.0057887,,0.01
0.2,0.04,0.015,-0.073918,0.012082,0.014026,,0.01
0.2,0.045,0.015,-0.079299,0.0064431,0.023933,,0.01
0.2,0.05,0.015,-0.081245,0.00023262,0.034801,,0.01
0.2,0.055,0.015,-0.079579,-0.0060564,0.04582,,0.01
0.2,0.06,0.015,-0.074395,-0.011903,0.05613,,0.01
0.2,0.065,0.015,-0.066067,-0.016771,0.064887,,0.01
0.2,0.07,0.015,-0.055259,-0.020129,0.07134,,0.01
0.2,0.075,0.015,-0.042903,-0.021512,0.074922,,0.01
0.2,0.08,0.015,-0.030152,-0.020588,0.075373,,0.01
0.2,0.085,0.015,-0.018279,-0.017275,0.072791,,0.01
0.2,0.09,0.015,-0.0086244,-0.011883,0.067245,,0.01
0.2,0.095,0.015,-0.002597,-0.0054112,0.058773,,0.01
0.2,0.1,0.015,0,0,0.053833,,0.01
0.2,0,0.02,0,0,0.022304,,0.01
0.2,0.005,0.02,-0.0038569,0.010879,0.015764,,0.01
0.2,0.01,0.02,-0.012078,0.021393,0.0050627,,0.01
0.2,0.015,0.02,-0.02463,0.029422,-0.001215,,0.01
0.2,0.02,0.02,-0.03953,0.034034,-0.0039224,,0.01
0.2,0.025,0.02,-0.055171,0.035041,-0.0036048,,0.01
0.2,0.03,0.02,-0.070162,0.032667,-0.00037081,,0.01
0.2,0.035,0.02,-0.083269,0.027378,0.005508,,0.01
0.2,0.04,0.02,-0.093479,0.019778,0.013592,,0.01
0.2,0.045,0.02,-0.10003,0.010544,0.023324,,0.01
0.2,0.05,0.02,-0.10244,0.0004081,0.034032,,0.01
0.2,0.055,0.02,-0.1005,-0.0098554,0.044951,,0.01
0.2,0.06,0.02,-0.094289,-0.019428,0.055252,,0.01
0.2,0.065,0.02,-0.084228,-0.027465,0.064091,,0.01
0.2,0.07,0.02,-0.071042,-0.033133,0.070679,,0.01
0.2,0.075,0.02,-0.055788,-0.035687,0.074359,,0.01
0.2,0.08,0.02,-0.039803,-0.034589,0.074737,,0.01
0.2,0.085,0.02,-0.024609,-0.029654,0.071726,,0.01
0.2,0.09,0.02,-0.011922,-0.021243,0.064978,,0.01
0.2,0.095,0.02,-0.0037338,-0.010556,0.053957,,0.01
0.2,0.1,0.02,0,0,0.047337,,0.01
0.2,0,0.025,0,0,0.024822,,0.01
0.2,0.005,0.025,-0.0049332,0.017723,0.016636,,0.01
0.2,0.01,0.025,-0.015211,0.033309,0.0034188,,0.01
0.2,0.015,0.025,-0.030627,0.044642,-0.0040693,,0.01
0.2,0.02,0.025,-0.048618,0.050831,-0.0072172,,0.01
0.2,0.025,0.025,-0.06723,0.051806,-0.0069559,,0.01
0.2,0.03,0.025,-0.084871,0.047977,-0.0035463,,0.01
0.2,0.035,0.025,-0.10018,0.040046,0.0026476,,0.01
0.2,0.04,0.025,-0.11205,0.028878,0.011138,,0.01
0.2,0.045,0.025,-0.11969,0.015425,0.021354,,0.01
0.2,0.05,0.025,-0.12258,0.00070325,0.032635,,0.01
0.2,0.055,0.025,-0.12047,-0.014214,0.044221,,0.01
0.2,0.06,0.025,-0.11345,-0.028194,0.05527,,0.01
0.2,0.065,0.025,-0.10189,-0.040056,0.064894,,0.01
0.2,0.07,0.025,-0.086568,-0.048622,0.07221,,0.01
0.2,0.075,0.025,-0.068596,-0.05281,0.076423,,0.01
0.2,0.08,0.025,-0.049469,-0.051788,0.076961,,0.01
0.2,0.085,0.025,-0.030961,-0.045173,0.073541,,0.01
0.2,0.09,0.025,-0.015204,-0.033259,0.065433,,0.01
0.2,0.095,0.025,-0.0048399,-0.017337,0.05164,,0.01
0.2,0.1,0.025,0,0,0.043233,,0.01
0.2,0,0.03,0,0,0.023119,,0.01
0.2,0.005,0.03,-0.0059947,0.026125,0.013277,,0.01
0.2,0.01,0.03,-0.018319,0.04774,-0.0024698,,0.01
0.2,0.015,0.03,-0.036575,0.062806,-0.01113,,0.01
0.2,0.02,0.03,-0.057589,0.070603,-0.014579,,0.01
0.2,0.025,0.03,-0.079052,0.071308,-0.014113,,0.01
0.2,0.03,0.03,-0.09918,0.065628,-0.010145,,0.01
0.2,0.035,0.03,-0.11651,0.054571,-0.0031377,,0.01
0.2,0.04,0.03,-0.12992,0.039306,0.006358,,0.01
0.2,0.045,0.03,-0.13859,0.02108,0.017745,,0.01
0.2,0.05,0.03,-0.14198,0.0011947,0.03035,,0.01
0.2,0.055,0.03,-0.13985,-0.018983,0.043398,,0.01
0.2,0.06,0.03,-0.13221,-0.038007,0.056007,,0.01
0.2,0.065,0.03,-0.11942,-0.054349,0.067207,,0.01
0.2,0.07,0.03,-0.10219,-0.066447,0.075981,,0.01
0.2,0.075,0.03,-0.081663,-0.07281,0.081341,,0.01
0.2,0.08,0.03,-0.05945,-0.072204,0.082493,,0.01
0.2,0.085,0.03,-0.037577,-0.06391,0.078919,,0.01
0.2,0.09,0.03,-0.018635,-0.048013,0.069497,,0.01
0.2,0.095,0.03,-0.0059922,-0.025785,0.052798,,0.01
0.2,0.1,0.03,0,0,0.042502,,0.01
0.2,0,0.035,0,0,0.016106,,0.01
0.2,0.005,0.035,-0.0070948,0.036098,0.0045795,,0.01
0.2,0.01,0.035,-0.021507,0.064695,-0.013677,,0.01
0.2,0.015,0.035,-0.042606,0.083884,-0.023345,,0.01
0.2,0.02,0.035,-0.066565,0.093259,-0.026798,,0.01
0.2,0.025,0.035,-0.090709,0.093404,-0.025723,,0.01
0.2,0.03,0.035,-0.11309,0.085447,-0.020696,,0.01
0.2,0.035,0.035,-0.13221,0.070792,-0.012293,,0.01
0.2,0.04,0.035,-0.14695,0.050958,-0.0011353,,0.01
0.2,0.045,0.035,-0.15654,0.027494,0.012147,,0.01
0.2,0.05,0.035,-0.16047,0.0019724,0.026864,,0.01
0.2,0.055,0.035,-0.15847,-0.023976,0.042218,,0.01
0.2,0.06,0.035,-0.15049,-0.048616,0.057276,,0.01
0.2,0.065,0.035,-0.1368,-0.070081,0.070965,,0.01
0.2,0.07,0.035,-0.11799,-0.086392,0.082096,,0.01
0.2,0.075,0.035,-0.095169,-0.09557,0.089437,,0.01
0.2,0.08,0.035,-0.069983,-0.095845,0.091905,,0.01
0.2,0.085,0.035,-0.044692,-0.085981,0.088678,,0.01
0.2,0.09,0.035,-0.022386,-0.065665,0.078162,,0.01
0.2,0.095,0.035,-0.0072724,-0.036018,0.058443,,0.01
0.2,0.1,0.035,0,0,0.046114,,0.01
0.2,0,0.04,0,0,0.0025821,,0.01
0.2,0.005,0.04,-0.0082848,0.047709,-0.010681,,0.01
0.2,0.01,0.04,-0.024871,0.084217,-0.031407,,0.01
0.2,0.015,0.04,-0.048816,0.10783,-0.041785,,0.01
0.2,0.02,0.04,-0.075571,0.11864,-0.04477,,0.01
0.2,0.025,0.04,-0.1021,0.11784,-0.042511,,0.01
0.2,0.03,0.04,-0.12635,0.10714,-0.035787,,0.01
0.2,0.035,0.04,-0.14684,0.088432,-0.025307,,0.01
0.2,0.04,0.04,-0.16258,0.063639,-0.011767,,0.01
0.2,0.045,0.04,-0.17288,0.034602,0.0041746,,0.01
0.2,0.05,0.04,-0.17732,0.0031261,0.021826,,0.01
0.2,0.055,0.04,-0.17563,-0.028953,0.040381,,0.01
0.2,0.06,0.04,-0.16768,-0.059668,0.058862,,0.01
0.2,0.065,0.04,-0.15357,-0.086847,0.076091,,0.01
0.2,0.07,0.04,-0.13372,-0.10809,0.090682,,0.01
0.2,0.075,0.04,-0.10905,-0.12084,0.1011,,0.01
0.2,0.08,0.04,-0.081169,-0.12264,0.1059,,0.01
0.2,0.085,0.04,-0.052487,-0.11151,0.10382,,0.01
0.2,0.09,0.04,-0.026619,-0.086448,0.092651,,0.01
0.2,0.095,0.04,-0.0087624,-0.048239,0.069829,,0.01
0.2,0.1,0.04,0,0,0.055281,,0.01
0.2,0,0.045,0,0,-0.018909,,0.01
0.2,0.005,0.045,-0.0096227,0.06107,-0.033988,,0.01
0.2,0.01,0.045,-0.028506,0.10637,-0.057102,,0.01
0.2,0.015,0.045,-0.055261,0.13455,-0.067704,,0.01
0.2,0.02,0.045,-0.084517,0.14646,-0.069508,,0.01
0.2,0.025,0.045,-0.1129,0.14418,-0.065266,,0.01
0.2,0.03,0.045,-0.13834,0.13019,-0.056031,,0.01
0.2,0.035,0.045,-0.15953,0.10701,-0.042669,,0.01
0.2,0.04,0.045,-0.17567,0.076991,-0.025951,,0.01
0.2,0.045,0.045,-0.18632,0.04224,-0.0065415,,0.01
0.2,0.05,0.045,-0.19116,0.0047237,0.014897,,0.01
0.2,0.055,0.045,-0.18997,-0.03361,0.037589,,0.01
0.2,0.06,0.045,-0.18253,-0.070661,0.06055,,0.01
0.2,0.065,0.045,-0.16872,-0.10403,0.082517,,0.01
0.2,0.07,0.045,-0.14865,-0.13092,0.1019,,0.01
0.2,0.075,0.045,-0.12292,-0.14814,0.11683,,0.01
0.2,0.08,0.045,-0.092908,-0.15236,0.12535,,0.01
0.2,0.085,0.045,-0.061055,-0.14054,0.12565,,0.01
0.2,0.09,0.045,-0.031478,-0.11063,0.11458,,0.01
0.2,0.095,0.045,-0.01055,-0.062732,0.088667,,0.01
