Time,x,y,z,Ux,Uy,h
15,0.85,0,0,0.099882,0,0.0099905
15,0.9,0,0,0.099895,0,0.0099925
15,0.95,0,0,0.099876,0,0.0099958
15,1,0,0,0.099856,0,0.0099977
16,0,1,0,0.10004,0,0.0099965
16,0.05,1,0,0.10001,0,0.0099964
16,0.1,1,0,0.10001,0,0.0099961
16,0.15,1,0,0.10009,0,0.0099957
16,0.2,1,0,0.10015,0,0.0099958
16,0.25,1,0,0.1001,0,0.0099967
16,0.3,1,0,0.1,0,0.0099984
16,0.35,1,0,0.099953,0,0.010001
16,0.4,1,0,0.099988,0,0.010003
16,0.45,1,0,0.10005,0,0.010004
16,0.5,1,0,0.10005,0,0.010005
16,0.55,1,0,0.099996,0,0.010005
16,0.6,1,0,0.099958,0,0.010006
16,0.65,1,0,0.09996,0,0.010007
16,0.7,1,0,0.099968,0,0.010009
16,0.75,1,0,0.099937,0,0.010011
16,0.8,1,0,0.099877,0,0.010011
16,0.85,1,0,0.099819,0,0.01001
16,0.9,1,0,0.099818,0,0.010007
16,0.95,1,0,0.099877,0,0.010004
16,1,1,0,0.099913,0,0.010002
16,0,0,0,0.10003,0,0.0099981
16,0.05,0,0,0.099994,0,0.009998
16,0.1,0,0,0.099991,0,0.0099976
16,0.15,0,0,0.10008,0,0.0099972
16,0.2,0,0,0.10013,0,0.0099973
16,0.25,0,0,0.10008,0,0.0099982
16,0.3,0,0,0.099988,0,0.0099999
16,0.35,0,0,0.09994,0,0.010002
16,0.4,0,0,0.099975,0,0.010004
16,0.45,0,0,0.10004,0,0.010005
16,0.5,0,0,0.10005,0,0.010006
16,0.55,0,0,0.10001,0,0.010006
16,0.6,0,0,0.099974,0,0.010007
16,0.65,0,0,0.09998,0,0.010008
16,0.7,0,0,0.099992,0,0.01001
16,0.75,0,0,0.099969,0,0.010011
16,0.8,0,0,0.099914,0,0.010012
16,0.85,0,0,0.09987,0,0.010011
16,0.9,0,0,0.09988,0,0.010008
16,0.95,0,0,0.099967,0,0.010004
16,1,0,0,0.10003,0,0.010002
17,0,1,0,0.10001,0,0.0099998
17,0.05,1,0,0.099977,0,0.01
17,0.1,1,0,0.099898,0,0.010001
17,0.15,1,0,0.099848,0,0.010001
17,0.2,1,0,0.099885,0,0.01
17,0.25,1,0,0.099969,0,0.0099994
17,0.3,1,0,0.10001,0,0.0099986
17,0.35,1,0,0.09998,0,0.0099982
17,0.4,1,0,0.099915,0,0.0099985
17,0.45,1,0,0.099899,0,0.0099992
17,0.5,1,0,0.099932,0,0.0099999
17,0.55,1,0,0.099947,0,0.01
17,0.6,1,0,0.099912,0,0.0099997
17,0.65,1,0,0.09987,0,0.0099985
17,0.7,1,0,0.099883,0,0.0099969
17,0.75,1,0,0.099953,0,0.0099956
17,0.8,1,0,0.10003,0,0.0099948
17,0.85,1,0,0.10007,0,0.0099947
17,0.9,1,0,0.10005,0,0.0099955
17,0.95,1,0,0.099999,0,0.0099972
17,1,1,0,0.099979,0,0.0099983
17,0,0,0,0.099996,0,0.010001
17,0.05,0,0,0.099963,0,0.010001
17,0.1,0,0,0.099885,0,0.010002
17,0.15,0,0,0.099834,0,0.010002
17,0.2,0,0,0.099871,0,0.010002
17,0.25,0,0,0.099957,0,0.010001
17,0.3,0,0,0.1,0,0.0099999
17,0.35,0,0,0.09997,0,0.0099995
17,0.4,0,0,0.099906,0,0.0099997
17,0.45,0,0,0.099894,0,0.01
17,0.5,0,0,0.099934,0,0.010001
17,0.55,0,0,0.099955,0,0.010001
17,0.6,0,0,0.099926,0,0.010001
17,0.65,0,0,0.099891,0,0.0099993
17,0.7,0,0,0.09991,0,0.0099978
17,0.75,0,0,0.099988,0,0.0099964
17,0.8,0,0,0.10007,0,0.0099954
17,0.85,0,0,0.10012,0,0.0099953
17,0.9,0,0,0.10011,0,0.0099959
17,0.95,0,0,0.10008,0,0.0099975
17,1,0,0,0.10009,0,0.0099985
18,0,1,0,0.10006,0,0.0099936
18,0.05,1,0,0.10009,0,0.0099936
18,0.1,1,0,0.10012,0,0.0099938
18,0.15,1,0,0.10006,0,0.0099944
18,0.2,1,0,0.099965,0,0.0099954
18,0.25,1,0,0.099903,0,0.0099964
18,0.3,1,0,0.099906,0,0.0099971
18,0.35,1,0,0.099933,0,0.0099972
18,0.4,1,0,0.099921,0,0.0099969
18,0.45,1,0,0.09987,0,0.0099962
18,0.5,1,0,0.099851,0,0.0099953
18,0.55,1,0,0.099903,0,0.0099944
18,0.6,1,0,0.09998,0,0.0099939
18,0.65,1,0,0.1,0,0.0099941
18,0.7,1,0,0.099962,0,0.0099951
18,0.75,1,0,0.099899,0,0.0099967
18,0.8,1,0,0.099865,0,0.0099987
18,0.85,1,0,0.099872,0,0.01
18,0.9,1,0,0.099897,0,0.010001
18,0.95,1,0,0.099882,0,0.010001
18,1,1,0,0.099853,0,0.010001
18,0,0,0,0.10004,0,0.0099947
18,0.05,0,0,0.10008,0,0.0099947
18,0.1,0,0,0.10011,0,0.0099949
18,0.15,0,0,0.10005,0,0.0099955
18,0.2,0,0,0.099959,0,0.0099964
18,0.25,0,0,0.099898,0,0.0099974
18,0.3,0,0,0.099901,0,0.009998
18,0.35,0,0,0.099929,0,0.0099983
18,0.4,0,0,0.099917,0,0.0099979
18,0.45,0,0,0.099865,0,0.0099972
18,0.5,0,0,0.099847,0,0.0099963
18,0.55,0,0,0.099903,0,0.0099955
18,0.6,0,0,0.099983,0,0.0099949
18,0.65,0,0,0.10002,0,0.0099951
18,0.7,0,0,0.099982,0,0.009996
18,0.75,0,0,0.09993,0,0.0099976
18,0.8,0,0,0.099905,0,0.0099995
18,0.85,0,0,0.099925,0,0.010001
18,0.9,0,0,0.099961,0,0.010002
18,0.95,0,0,0.099969,0,0.010001
18,1,0,0,0.099965,0,0.010001
19,0,1,0,0.099993,0,0.010002
19,0.05,1,0,0.099963,0,0.010002
19,0.1,1,0,0.099942,0,0.010002
19,0.15,1,0,0.099976,0,0.010002
19,0.2,1,0,0.1,0,0.010001
19,0.25,1,0,0.099985,0,0.010001
19,0.3,1,0,0.099962,0,0.01
19,0.35,1,0,0.099982,0,0.0099996
19,0.4,1,0,0.10004,0,0.0099997
19,0.45,1,0,0.10006,0,0.01
19,0.5,1,0,0.099999,0,0.010002
19,0.55,1,0,0.099905,0,0.010003
19,0.6,1,0,0.099853,0,0.010004
19,0.65,1,0,0.099868,0,0.010005
19,0.7,1,0,0.099906,0,0.010004
19,0.75,1,0,0.099912,0,0.010002
19,0.8,1,0,0.099881,0,0.010001
19,0.85,1,0,0.099838,0,0.01
19,0.9,1,0,0.099828,0,0.0099997
19,0.95,1,0,0.099832,0,0.0099998
19,1,1,0,0.099824,0,0.0099999
19,0,0,0,0.099982,0,0.010003
19,0.05,0,0,0.09995,0,0.010003
19,0.1,0,0,0.099929,0,0.010003
19,0.15,0,0,0.099963,0,0.010003
19,0.2,0,0,0.099989,0,0.010002
19,0.25,0,0,0.099974,0,0.010002
19,0.3,0,0,0.099952,0,0.010001
19,0.35,0,0,0.099973,0,0.010001
19,0.4,0,0,0.10003,0,0.010001
19,0.45,0,0,0.10005,0,0.010002
19,0.5,0,0,0.099993,0,0.010003
19,0.55,0,0,0.099903,0,0.010005
19,0.6,0,0,0.099855,0,0.010006
19,0.65,0,0,0.099876,0,0.010006
19,0.7,0,0,0.09992,0,0.010005
19,0.75,0,0,0.099937,0,0.010003
19,0.8,0,0,0.099919,0,0.010002
19,0.85,0,0,0.099893,0,0.010001
19,0.9,0,0,0.099896,0,0.01
19,0.95,0,0,0.099924,0,0.01
19,1,0,0,0.09994,0,0.01
20,0,1,0,0.099983,0,0.010003
20,0.05,1,0,0.099985,0,0.010003
20,0.1,1,0,0.099968,0,0.010003
20,0.15,1,0,0.099944,0,0.010004
20,0.2,1,0,0.099952,0,0.010004
20,0.25,1,0,0.099965,0,0.010005
20,0.3,1,0,0.099938,0,0.010006
20,0.35,1,0,0.099881,0,0.010007
20,0.4,1,0,0.099855,0,0.010006
20,0.45,1,0,0.099904,0,0.010004
20,0.5,1,0,0.09999,0,0.010002
20,0.55,1,0,0.10004,0,0.01
20,0.6,1,0,0.10002,0,0.009999
20,0.65,1,0,0.099978,0,0.0099987
20,0.7,1,0,0.099965,0,0.0099991
20,0.75,1,0,0.099983,0,0.0099997
20,0.8,1,0,0.1,0,0.01
20,0.85,1,0,0.099987,0,0.01
20,0.9,1,0,0.099951,0,0.01
20,0.95,1,0,0.099943,0,0.01
20,1,1,0,0.09995,0,0.01
20,0,0,0,0.09997,0,0.010004
20,0.05,0,0,0.09997,0,0.010004
20,0.1,0,0,0.09995,0,0.010005
20,0.15,0,0,0.099926,0,0.010005
20,0.2,0,0,0.099935,0,0.010006
20,0.25,0,0,0.099949,0,0.010007
20,0.3,0,0,0.099925,0,0.010008
20,0.35,0,0,0.099871,0,0.010008
20,0.4,0,0,0.099849,0,0.010007
20,0.45,0,0,0.0999,0,0.010006
20,0.5,0,0,0.099988,0,0.010003
20,0.55,0,0,0.10004,0,0.010001
20,0.6,0,0,0.10002,0,0.01
20,0.65,0,0,0.099986,0,0.0099998
20,0.7,0,0,0.099979,0,0.01
20,0.75,0,0,0.10001,0,0.010001
20,0.8,0,0,0.10003,0,0.010001
20,0.85,0,0,0.10004,0,0.010001
20,0.9,0,0,0.10002,0,0.010001
20,0.95,0,0,0.10004,0,0.01
20,1,0,0,0.10007,0,0.01
21,0,1,0,0.099973,0,0.010003
21,0.05,1,0,0.099981,0,0.010002
21,0.1,1,0,0.099994,0,0.010001
21,0.15,1,0,0.099998,0,0.0099999
21,0.2,1,0,0.10001,0,0.0099981
21,0.25,1,0,0.10006,0,0.0099962
21,0.3,1,0,0.10012,0,0.0099947
21,0.35,1,0,0.10016,0,0.0099941
21,0.4,1,0,0.10012,0,0.0099944
21,0.45,1,0,0.10005,0,0.0099955
21,0.5,1,0,0.099991,0,0.009997
21,0.55,1,0,0.099986,0,0.0099983
21,0.6,1,0,0.1,0,0.0099991
21,0.65,1,0,0.099988,0,0.0099993
21,0.7,1,0,0.099952,0,0.0099993
21,0.75,1,0,0.099926,0,0.0099992
21,0.8,1,0,0.099932,0,0.0099992
21,0.85,1,0,0.099956,0,0.0099994
21,0.9,1,0,0.099953,0,0.0099997
21,0.95,1,0,0.099901,0,0.0099999
21,1,1,0,0.099862,0,0.01
21,0,0,0,0.099958,0,0.010004
21,0.05,0,0,0.099966,0,0.010004
21,0.1,0,0,0.099978,0,0.010003
21,0.15,0,0,0.09998,0,0.010001
21,0.2,0,0,0.099992,0,0.0099997
21,0.25,0,0,0.10004,0,0.0099977
21,0.3,0,0,0.10011,0,0.0099962
21,0.35,0,0,0.10015,0,0.0099956
21,0.4,0,0,0.10012,0,0.0099959
21,0.45,0,0,0.10004,0,0.009997
21,0.5,0,0,0.099989,0,0.0099984
21,0.55,0,0,0.099988,0,0.0099996
21,0.6,0,0,0.10001,0,0.01
21,0.65,0,0,0.1,0,0.010001
21,0.7,0,0,0.099971,0,0.01
21,0.75,0,0,0.099953,0,0.01
21,0.8,0,0,0.099967,0,0.01
21,0.85,0,0,0.10001,0,0.01
21,0.9,0,0,0.10002,0,0.01
21,0.95,0,0,0.099994,0,0.01
21,1,0,0,0.099983,0,0.01
22,0,1,0,0.10003,0,0.0099955
22,0.05,1,0,0.10006,0,0.0099955
22,0.1,1,0,0.1001,0,0.0099957
22,0.15,1,0,0.1001,0,0.0099968
22,0.2,1,0,0.10005,0,0.0099986
22,0.25,1,0,0.099983,0,0.010001
22,0.3,1,0,0.099932,0,0.010002
22,0.35,1,0,0.099928,0,0.010003
22,0.4,1,0,0.099959,0,0.010004
22,0.45,1,0,0.099979,0,0.010004
22,0.5,1,0,0.099967,0,0.010004
22,0.55,1,0,0.099947,0,0.010003
22,0.6,1,0,0.099957,0,0.010003
22,0.65,1,0,0.099995,0,0.010003
22,0.7,1,0,0.10002,0,0.010004
22,0.75,1,0,0.10001,0,0.010003
22,0.8,1,0,0.099976,0,0.010003
22,0.85,1,0,0.099963,0,0.010002
22,0.9,1,0,0.099996,0,0.010002
22,0.95,1,0,0.10002,0,0.010001
22,1,1,0,0.10002,0,0.01
22,0,0,0,0.10001,0,0.0099971
22,0.05,0,0,0.10004,0,0.009997
22,0.1,0,0,0.10008,0,0.0099972
22,0.15,0,0,0.10009,0,0.0099983
22,0.2,0,0,0.10004,0,0.01
22,0.25,0,0,0.09997,0,0.010002
22,0.3,0,0,0.09992,0,0.010004
22,0.35,0,0,0.099917,0,0.010005
22,0.4,0,0,0.09995,0,0.010005
22,0.45,0,0,0.099975,0,0.010005
22,0.5,0,0,0.099968,0,0.010005
22,0.55,0,0,0.099954,0,0.010005
22,0.6,0,0,0.099969,0,0.010005
22,0.65,0,0,0.10001,0,0.010005
22,0.7,0,0,0.10004,0,0.010005
22,0.75,0,0,0.10004,0,0.010004
22,0.8,0,0,0.10001,0,0.010004
22,0.85,0,0,0.10001,0,0.010003
22,0.9,0,0,0.10006,0,0.010002
22,0.95,0,0,0.10011,0,0.010001
22,1,0,0,0.10013,0,0.01
23,0,1,0,0.099985,0,0.010003
23,0.05,1,0,0.099933,0,0.010003
23,0.1,1,0,0.099871,0,0.010004
23,0.15,1,0,0.099876,0,0.010004
23,0.2,1,0,0.099901,0,0.010004
23,0.25,1,0,0.099915,0,0.010003
23,0.3,1,0,0.099912,0,0.010003
23,0.35,1,0,0.099901,0,0.010002
23,0.4,1,0,0.099905,0,0.010002
23,0.45,1,0,0.099937,0,0.010002
23,0.5,1,0,0.099977,0,0.010002
23,0.55,1,0,0.09999,0,0.010001
23,0.6,1,0,0.099977,0,0.01
23,0.65,1,0,0.099974,0,0.0099998
23,0.7,1,0,0.10001,0,0.0099991
23,0.75,1,0,0.10006,0,0.0099986
23,0.8,1,0,0.10009,0,0.0099983
23,0.85,1,0,0.10007,0,0.0099982
23,0.9,1,0,0.10004,0,0.0099984
23,0.95,1,0,0.10004,0,0.009999
23,1,1,0,0.10004,0,0.0099994
23,0,0,0,0.099972,0,0.010004
23,0.05,0,0,0.09992,0,0.010004
23,0.1,0,0,0.099859,0,0.010005
23,0.15,0,0,0.099863,0,0.010006
23,0.2,0,0,0.099888,0,0.010005
23,0.25,0,0,0.099902,0,0.010005
23,0.3,0,0,0.0999,0,0.010004
23,0.35,0,0,0.099891,0,0.010004
23,0.4,0,0,0.099897,0,0.010003
23,0.45,0,0,0.099931,0,0.010003
23,0.5,0,0,0.099974,0,0.010003
23,0.55,0,0,0.099993,0,0.010002
23,0.6,0,0,0.099986,0,0.010002
23,0.65,0,0,0.09999,0,0.010001
23,0.7,0,0,0.10003,0,0.01
23,0.75,0,0,0.10009,0,0.0099995
23,0.8,0,0,0.10013,0,0.0099991
23,0.85,0,0,0.10013,0,0.0099988
23,0.9,0,0,0.10011,0,0.0099989
23,0.95,0,0,0.10013,0,0.0099993
23,1,0,0,0.10016,0,0.0099996
24,0,1,0,0.099969,0,0.010005
24,0.05,1,0,0.099991,0,0.010004
24,0.1,1,0,0.099999,0,0.010003
24,0.15,1,0,0.099991,0,0.010002
24,0.2,1,0,0.10002,0,0.010001
24,0.25,1,0,0.10006,0,0.01
24,0.3,1,0,0.10009,0,0.0099994
24,0.35,1,0,0.1001,0,0.0099984
24,0.4,1,0,0.1001,0,0.0099974
24,0.45,1,0,0.10008,0,0.0099966
24,0.5,1,0,0.10008,0,0.0099961
24,0.55,1,0,0.1001,0,0.0099957
24,0.6,1,0,0.10011,0,0.0099955
24,0.65,1,0,0.10008,0,0.0099956
24,0.7,1,0,0.10003,0,0.0099959
24,0.75,1,0,0.099989,0,0.0099965
24,0.8,1,0,0.09998,0,0.0099973
24,0.85,1,0,0.099981,0,0.0099982
24,0.9,1,0,0.099954,0,0.009999
24,0.95,1,0,0.099901,0,0.0099996
24,1,1,0,0.099871,0,0.0099998
24,0,0,0,0.099956,0,0.010006
24,0.05,0,0,0.099977,0,0.010005
24,0.1,0,0,0.099984,0,0.010004
24,0.15,0,0,0.099977,0,0.010003
24,0.2,0,0,0.10001,0,0.010003
24,0.25,0,0,0.10005,0,0.010002
24,0.3,0,0,0.10008,0,0.010001
24,0.35,0,0,0.1001,0,0.0099996
24,0.4,0,0,0.10009,0,0.0099986
24,0.45,0,0,0.10007,0,0.0099978
24,0.5,0,0,0.10007,0,0.0099972
24,0.55,0,0,0.1001,0,0.0099968
24,0.6,0,0,0.10011,0,0.0099966
24,0.65,0,0,0.10009,0,0.0099966
24,0.7,0,0,0.10005,0,0.0099969
24,0.75,0,0,0.10002,0,0.0099974
24,0.8,0,0,0.10002,0,0.0099981
24,0.85,0,0,0.10003,0,0.0099989
24,0.9,0,0,0.10002,0,0.0099995
24,0.95,0,0,0.09999,0,0.0099999
24,1,0,0,0.099984,0,0.01
25,0,1,0,0.10001,0,0.0099964
25,0.05,1,0,0.10004,0,0.0099963
25,0.1,1,0,0.10009,0,0.009996
25,0.15,1,0,0.1001,0,0.0099961
25,0.2,1,0,0.10007,0,0.0099965
25,0.25,1,0,0.10005,0,0.009997
25,0.3,1,0,0.10005,0,0.0099976
25,0.35,1,0,0.10006,0,0.0099982
25,0.4,1,0,0.10007,0,0.0099989
25,0.45,1,0,0.10006,0,0.0099995
25,0.5,1,0,0.10003,0,0.01
25,0.55,1,0,0.1,0,0.010001
25,0.6,1,0,0.1,0,0.010002
25,0.65,1,0,0.10002,0,0.010002
25,0.7,1,0,0.10002,0,0.010003
25,0.75,1,0,0.099995,0,0.010003
25,0.8,1,0,0.099968,0,0.010003
25,0.85,1,0,0.099968,0,0.010002
25,0.9,1,0,0.1,0,0.010001
25,0.95,1,0,0.10002,0,0.010001
25,1,1,0,0.10001,0,0.01
25,0,0,0,0.1,0,0.0099976
25,0.05,0,0,0.10003,0,0.0099975
25,0.1,0,0,0.10008,0,0.0099973
25,0.15,0,0,0.10008,0,0.0099974
25,0.2,0,0,0.10005,0,0.0099978
25,0.25,0,0,0.10004,0,0.0099983
25,0.3,0,0,0.10004,0,0.0099988
25,0.35,0,0,0.10005,0,0.0099995
25,0.4,0,0,0.10006,0,0.01
25,0.45,0,0,0.10005,0,0.010001
25,0.5,0,0,0.10003,0,0.010001
25,0.55,0,0,0.1,0,0.010002
25,0.6,0,0,0.10001,0,0.010003
25,0.65,0,0,0.10003,0,0.010003
25,0.7,0,0,0.10004,0,0.010004
25,0.75,0,0,0.10002,0,0.010004
25,0.8,0,0,0.10001,0,0.010003
25,0.85,0,0,0.10002,0,0.010003
25,0.9,0,0,0.10007,0,0.010002
25,0.95,0,0,0.10011,0,0.010001
25,1,0,0,0.10012,0,0.01
26,0,1,0,0.10001,0,0.0099995
26,0.05,1,0,0.099984,0,0.0099997
26,0.1,1,0,0.099977,0,0.01
26,0.15,1,0,0.10001,0,0.01
26,0.2,1,0,0.10003,0,0.01
26,0.25,1,0,0.10001,0,0.01
26,0.3,1,0,0.099992,0,0.010001
26,0.35,1,0,0.099977,0,0.010001
26,0.4,1,0,0.099977,0,0.010001
26,0.45,1,0,0.099995,0,0.010001
26,0.5,1,0,0.10001,0,0.010001
26,0.55,1,0,0.1,0,0.010001
26,0.6,1,0,0.099992,0,0.01
26,0.65,1,0,0.099998,0,0.0099998
26,0.7,1,0,0.10003,0,0.0099993
26,0.75,1,0,0.10006,0,0.0099989
26,0.8,1,0,0.10006,0,0.0099987
26,0.85,1,0,0.10003,0,0.0099988
26,0.9,1,0,0.1,0,0.009999
26,0.95,1,0,0.099997,0,0.0099995
26,1,1,0,0.099994,0,0.0099997
26,0,0,0,0.099993,0,0.010001
26,0.05,0,0,0.099971,0,0.010001
26,0.1,0,0,0.099961,0,0.010001
26,0.15,0,0,0.099993,0,0.010002
26,0.2,0,0,0.10001,0,0.010002
26,0.25,0,0,0.099998,0,0.010002
26,0.3,0,0,0.09998,0,0.010002
26,0.35,0,0,0.099968,0,0.010002
26,0.4,0,0,0.09997,0,0.010003
26,0.45,0,0,0.09999,0,0.010003
26,0.5,0,0,0.10001,0,0.010002
26,0.55,0,0,0.10001,0,0.010002
26,0.6,0,0,0.099997,0,0.010002
26,0.65,0,0,0.10001,0,0.010001
26,0.7,0,0,0.10004,0,0.01
26,0.75,0,0,0.10008,0,0.0099999
26,0.8,0,0,0.1001,0,0.0099996
26,0.85,0,0,0.10008,0,0.0099995
26,0.9,0,0,0.10007,0,0.0099996
26,0.95,0,0,0.10009,0,0.0099998
26,1,0,0,0.10011,0,0.0099999
27,0,1,0,0.1,0,0.01
27,0.05,1,0,0.1,0,0.01
27,0.1,1,0,0.099979,0,0.01
27,0.15,1,0,0.099966,0,0.01
27,0.2,1,0,0.099986,0,0.0099998
27,0.25,1,0,0.10001,0,0.0099995
27,0.3,1,0,0.10003,0,0.009999
27,0.35,1,0,0.10003,0,0.0099985
27,0.4,1,0,0.10003,0,0.0099979
27,0.45,1,0,0.10003,0,0.0099975
27,0.5,1,0,0.10004,0,0.0099973
27,0.55,1,0,0.10006,0,0.0099973
27,0.6,1,0,0.10006,0,0.0099975
27,0.65,1,0,0.10003,0,0.0099978
27,0.7,1,0,0.10001,0,0.0099982
27,0.75,1,0,0.1,0,0.0099986
27,0.8,1,0,0.10001,0,0.009999
27,0.85,1,0,0.10002,0,0.0099992
27,0.9,1,0,0.10001,0,0.0099995
27,0.95,1,0,0.099974,0,0.0099997
27,1,1,0,0.099958,0,0.0099998
27,0,0,0,0.099991,0,0.010002
27,0.05,0,0,0.099985,0,0.010002
27,0.1,0,0,0.099962,0,0.010002
27,0.15,0,0,0.099949,0,0.010001
27,0.2,0,0,0.09997,0,0.010001
27,0.25,0,0,0.099998,0,0.010001
27,0.3,0,0,0.10002,0,0.01
27,0.35,0,0,0.10002,0,0.0099999
27,0.4,0,0,0.10002,0,0.0099993
27,0.45,0,0,0.10002,0,0.0099989
27,0.5,0,0,0.10004,0,0.0099986
27,0.55,0,0,0.10007,0,0.0099985
27,0.6,0,0,0.10007,0,0.0099987
27,0.65,0,0,0.10005,0,0.0099989
27,0.7,0,0,0.10003,0,0.0099993
27,0.75,0,0,0.10003,0,0.0099996
27,0.8,0,0,0.10005,0,0.0099998
27,0.85,0,0,0.10008,0,0.0099999
27,0.9,0,0,0.10007,0,0.01
27,0.95,0,0,0.10007,0,0.01
27,1,0,0,0.10008,0,0.01
28,0,1,0,0.10003,0,0.0099964
28,0.05,1,0,0.10005,0,0.0099962
28,0.1,1,0,0.10007,0,0.0099958
28,0.15,1,0,0.10006,0,0.0099955
28,0.2,1,0,0.10004,0,0.0099955
28,0.25,1,0,0.10003,0,0.0099957
28,0.3,1,0,0.10003,0,0.0099962
28,0.35,1,0,0.10003,0,0.0099967
28,0.4,1,0,0.10002,0,0.0099973
28,0.45,1,0,0.099996,0,0.0099979
28,0.5,1,0,0.099973,0,0.0099984
28,0.55,1,0,0.09997,0,0.0099987
28,0.6,1,0,0.099988,0,0.0099988
28,0.65,1,0,0.10001,0,0.0099989
28,0.7,1,0,0.1,0,0.0099989
28,0.75,1,0,0.099985,0,0.009999
28,0.8,1,0,0.099967,0,0.0099991
28,0.85,1,0,0.099966,0,0.0099993
28,0.9,1,0,0.099979,0,0.0099995
28,0.95,1,0,0.099964,0,0.0099997
28,1,1,0,0.099939,0,0.0099998
28,0,0,0,0.10001,0,0.0099979
28,0.05,0,0,0.10003,0,0.0099977
28,0.1,0,0,0.10006,0,0.0099973
28,0.15,0,0,0.10005,0,0.009997
28,0.2,0,0,0.10002,0,0.009997
28,0.25,0,0,0.10001,0,0.0099972
28,0.3,0,0,0.10001,0,0.0099976
28,0.35,0,0,0.10002,0,0.0099981
28,0.4,0,0,0.10001,0,0.0099987
28,0.45,0,0,0.099992,0,0.0099992
28,0.5,0,0,0.099973,0,0.0099996
28,0.55,0,0,0.099974,0,0.0099999
28,0.6,0,0,0.099997,0,0.01
28,0.65,0,0,0.10002,0,0.01
28,0.7,0,0,0.10003,0,0.0099999
28,0.75,0,0,0.10002,0,0.0099999
28,0.8,0,0,0.10001,0,0.0099999
28,0.85,0,0,0.10002,0,0.01
28,0.9,0,0,0.10004,0,0.01
28,0.95,0,0,0.10005,0,0.01
28,1,0,0,0.10006,0,0.01
29,0,1,0,0.10001,0,0.0099987
29,0.05,1,0,0.099994,0,0.0099991
29,0.1,1,0,0.099984,0,0.0099997
29,0.15,1,0,0.099998,0,0.01
29,0.2,1,0,0.099999,0,0.010001
29,0.25,1,0,0.099984,0,0.010001
29,0.3,1,0,0.099974,0,0.01
29,0.35,1,0,0.09998,0,0.01
29,0.4,1,0,0.1,0,0.0099997
29,0.45,1,0,0.10002,0,0.0099993
29,0.5,1,0,0.10002,0,0.009999
29,0.55,1,0,0.10001,0,0.0099988
29,0.6,1,0,0.099984,0,0.0099988
29,0.65,1,0,0.099978,0,0.0099989
29,0.7,1,0,0.099983,0,0.009999
29,0.75,1,0,0.099984,0,0.0099991
29,0.8,1,0,0.09997,0,0.0099992
29,0.85,1,0,0.099943,0,0.0099993
29,0.9,1,0,0.099932,0,0.0099995
29,0.95,1,0,0.099935,0,0.0099997
29,1,1,0,0.09993,0,0.0099998
29,0,0,0,0.099997,0,0.01
29,0.05,0,0,0.09998,0,0.01
29,0.1,0,0,0.099971,0,0.010001
29,0.15,0,0,0.099984,0,0.010002
29,0.2,0,0,0.099985,0,0.010002
29,0.25,0,0,0.099972,0,0.010002
29,0.3,0,0,0.099963,0,0.010002
29,0.35,0,0,0.099971,0,0.010001
29,0.4,0,0,0.099994,0,0.010001
29,0.45,0,0,0.10002,0,0.01
29,0.5,0,0,0.10002,0,0.01
29,0.55,0,0,0.10001,0,0.0099999
29,0.6,0,0,0.099993,0,0.0099999
29,0.65,0,0,0.099993,0,0.0099999
29,0.7,0,0,0.1,0,0.01
29,0.75,0,0,0.10001,0,0.01
29,0.8,0,0,0.10001,0,0.01
29,0.85,0,0,0.099995,0,0.01
29,0.9,0,0,0.099996,0,0.01
29,0.95,0,0,0.10002,0,0.01
29,1,0,0,0.10005,0,0.01
30,0,1,0,0.1,0,0.010001
30,0.05,1,0,0.1,0,0.010001
30,0.1,1,0,0.099996,0,0.01
30,0.15,1,0,0.1,0,0.0099996
30,0.2,1,0,0.10003,0,0.0099991
30,0.25,1,0,0.10005,0,0.0099988
30,0.3,1,0,0.10005,0,0.0099986
30,0.35,1,0,0.10003,0,0.0099988
30,0.4,1,0,0.10001,0,0.009999
30,0.45,1,0,0.10001,0,0.0099992
30,0.5,1,0,0.10001,0,0.0099994
30,0.55,1,0,0.10002,0,0.0099995
30,0.6,1,0,0.10001,0,0.0099995
30,0.65,1,0,0.099987,0,0.0099995
30,0.7,1,0,0.099973,0,0.0099995
30,0.75,1,0,0.099972,0,0.0099996
30,0.8,1,0,0.099979,0,0.0099997
30,0.85,1,0,0.099973,0,0.0099998
30,0.9,1,0,0.099948,0,0.0099999
30,0.95,1,0,0.099923,0,0.01
30,1,1,0,0.099912,0,0.01
30,0,0,0,0.09999,0,0.010002
30,0.05,0,0,0.09999,0,0.010002
30,0.1,0,0,0.099982,0,0.010001
30,0.15,0,0,0.099987,0,0.010001
30,0.2,0,0,0.10002,0,0.01
30,0.25,0,0,0.10004,0,0.01
30,0.3,0,0,0.10004,0,0.0099999
30,0.35,0,0,0.10002,0,0.01
30,0.4,0,0,0.1,0,0.01
30,0.45,0,0,0.1,0,0.01
30,0.5,0,0,0.10001,0,0.010001
30,0.55,0,0,0.10002,0,0.010001
30,0.6,0,0,0.10001,0,0.010001
30,0.65,0,0,0.099999,0,0.01
30,0.7,0,0,0.099993,0,0.01
30,0.75,0,0,0.1,0,0.01
30,0.8,0,0,0.10002,0,0.01
30,0.85,0,0,0.10003,0,0.01
30,0.9,0,0,0.10001,0,0.01
30,0.95,0,0,0.10001,0,0.01
